RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021
394714,40,"Jacksonville, FL",Msa,FL,148018,149128,150415,151870,153888,155932,158002,160007,161631,163360,164831,166507,168224,169571,170549,170881,170973,171128,171397,171651,172484,173229,174027,174074,174432,174795,175822,176717,177747,178787,179906,181079,181688,182350,182986,184235,185034,185857,186221,187520,188791,189958,190794,191675,192899,193959,195008,196039,197542,199500,201602,202915,203904,204892,206119,207634,209179,210938,212754,214603,216006,216829,217503,218694,220529,222328,224181,225339,226294,227105,228189,229016,229559,230140,230798,231854,232537,233556,234336,235121,235681,236322,236648,237379,238185,239701,241591,243176,244193,244390,244867,246289,248435,250832,253684,256754,260432,264111,267988,272392,277971,284768
394849,41,"Memphis, TN",Msa,TN,111166,111206,111783,112321,112723,112904,112946,113263,113790,114665,115653,116731,117307,117428,116836,116661,116668,117064,117443,117649,117830,117677,117540,117523,118087,118801,119641,120013,120548,120891,121068,121290,121473,122039,122463,122713,122858,123052,123333,123479,123485,123586,124092,124532,125213,125580,126350,127136,127635,127959,128554,129757,130875,131827,132607,133666,134296,135134,135681,136413,136987,137822,138555,139355,140263,141315,142372,143126,144215,145093,145996,146755,148059,149328,150451,151097,151895,152436,153063,153692,154497,155247,156193,157332,158237,159340,160332,161664,162550,163822,165226,166869,168438,170271,172146,174073,176126,178169,180607,183214,186323,189473
394935,42,"Oklahoma City, OK",Msa,OK,130349,130440,130654,130815,131049,131323,131695,132183,132701,133039,133342,133611,134083,134558,134900,135183,135613,135951,136260,136500,136904,137524,137969,138330,138463,138892,139372,140005,140346,140658,140865,141111,141244,141282,141404,141625,142039,142457,142893,143062,143290,143585,144042,144423,144769,145014,145311,145592,145843,146041,146203,146714,147222,147765,148077,148462,148896,149409,149857,150185,150446,150522,150733,150852,151125,151103,151191,151201,151440,151756,152203,152894,153426,154192,154566,154940,155196,155912,156825,157708,158372,158946,159577,160176,161126,161881,163029,163865,164669,165249,165935,166976,168065,169301,170587,171958,173304,174887,176501,178561,180877,183400
394807,43,"Louisville-Jefferson County, KY",Msa,KY,133303,133318,133540,133703,133943,134370,135076,136106,136764,137483,137962,138606,138998,139426,139431,139641,139910,140346,140729,140722,140846,140946,141333,141703,142292,142610,143244,143668,144204,144518,144723,145143,145548,145833,145947,146143,146653,147556,148429,149340,150014,150731,151307,151985,152817,153896,155031,155962,156483,156714,157150,157882,158873,159854,161058,162087,162945,163567,164457,165418,166657,167950,169059,169739,170209,170832,171520,172129,172617,173168,173416,173809,174226,174922,175683,176522,177600,178495,179068,179487,180184,180997,181876,182894,184165,185310,186235,187256,188080,188986,190043,191649,193270,194951,196841,198718,200527,202508,204894,207489,210415,213607
394669,44,"Hartford, CT",Msa,CT,234470,234062,234247,235594,237550,239194,240163,241088,242507,243192,243638,243357,243676,243985,244076,243768,242787,241949,241383,240899,240071,239470,238652,238078,237446,237343,237380,237621,238184,238977,239233,239259,239158,239366,239299,239666,239578,239951,240054,239908,239866,239513,239944,240212,240603,240855,241545,242072,243256,243929,244783,245511,245955,246444,246763,247671,248538,249178,249571,249787,250199,250526,250979,251282,251999,252577,252890,252695,252379,252118,252105,252539,252741,253169,253073,253423,253181,253660,253483,253583,253305,253479,253659,254101,254829,255143,256184,256932,257947,258865,260860,263655,266591,269537,272743,275927,279333,283430,287626,292376,297682,303253
395022,45,"Richmond, VA",Msa,VA,190666,191294,192297,193216,193785,194170,194594,195131,195799,196154,196648,197255,198180,198773,199223,199389,199428,199872,200399,200914,201025,201417,201975,202287,202391,202663,203099,203834,204706,205091,205296,205513,206044,206491,206549,207086,207760,208392,208762,209116,209892,210900,212136,213230,214284,215334,216713,217868,218746,219453,220405,221533,222641,223722,224435,225202,226028,227008,227831,228604,229694,230981,232290,233287,234001,234677,235527,236341,237158,237971,239145,240230,241350,242151,242923,243712,244514,245490,246529,247786,248850,249832,250061,250314,250545,251629,252738,253902,255142,256493,257934,259373,261138,263115,265722,268596,271644,274390,277392,280704,284341,288164
394910,46,"New Orleans, LA",Msa,LA,174738,175187,175601,175696,175934,176881,178140,179139,179225,179546,180134,181178,182203,182777,183272,183880,184440,184349,183982,183636,183934,184136,184636,185163,185549,186270,186884,187650,187954,188299,188673,189209,189893,190759,191166,191557,191895,192769,193286,193619,194071,195118,196165,197134,197779,198387,198924,198921,199080,198809,199527,200379,201435,201696,202053,202131,202653,202744,203347,204253,205262,205869,205315,204555,203752,203851,204150,204706,204690,205086,205178,204532,203721,203541,204818,205898,207140,207641,208146,208230,208821,209204,209703,211123,212428,213505,213932,215378,216659,217864,218699,220159,221745,223514,225388,227015,228971,231075,233370,235192,237283,239883
394425,47,"Buffalo, NY",Msa,NY,126498,126923,127189,127665,128334,129010,129538,129947,130405,131040,131751,132302,132862,133398,133830,134142,134060,134096,133990,134208,134410,134514,134685,134780,134931,134909,134996,135364,135999,136459,137048,137464,138080,138550,138944,139185,139447,139913,140420,140681,140904,141560,142150,142738,142979,143608,144238,145227,146105,147194,148183,149404,150651,151551,152339,153052,154022,155020,156175,157361,158241,158817,159261,159915,160399,161114,162027,163180,164170,164889,165188,165319,166093,167263,169149,170307,171585,172333,172799,172870,172591,172482,172909,173784,175028,176154,177386,178824,179168,179463,179912,181804,184163,186775,189469,192265,194910,197961,201058,204852,210142,216355
395012,48,"Raleigh, NC",Msa,NC,204530,205384,206197,207101,208430,209672,210869,211921,213152,214310,215241,215581,216069,216652,217503,217785,217935,218270,218970,219284,219455,219759,220955,222244,223356,223897,224855,225923,227051,227854,228477,229651,231006,232591,233285,234053,234738,236096,236318,236935,237593,239432,241406,243071,244369,245039,246092,247416,249119,250654,252759,254519,255929,256627,257128,257642,258459,259992,261616,262928,263849,264504,265407,266457,268374,269746,271134,272664,274175,275273,276084,277240,278832,280542,281657,282370,282582,283336,284124,284575,285035,285970,287157,288000,288196,288749,290275,292429,294056,294664,295408,296877,299324,301870,304816,308496,313161,318197,323373,328986,335956,344603
394388,49,"Birmingham, AL",Msa,AL,134358,134448,134655,134960,135143,135336,135375,135640,135853,135991,136013,136121,136257,136531,136526,136765,137172,137921,138377,138603,138597,138980,139523,139917,140137,140344,140723,141015,141241,141345,141825,142319,143037,143297,143151,143132,143412,143934,144512,145093,145512,145852,145835,145981,146114,146763,147947,148780,149410,149595,150086,150347,150709,151048,151611,152294,152890,153298,153373,154010,154684,155581,155985,156815,157723,158540,159373,160001,160974,161564,162280,162694,163203,163912,164544,165029,165559,166772,168239,169345,169849,170393,171218,172380,173427,174348,175708,177295,178775,179517,180113,181276,182923,184879,186730,188491,190438,192500,194519,196535,198800,201542
395053,50,"Salt Lake City, UT",Msa,UT,235123,237685,240131,243657,246184,249272,252218,255706,258583,260945,262624,263727,264607,265244,266308,265632,265616,265148,265234,265288,265200,265894,267040,267813,269312,270822,273141,275658,277948,280037,281833,284372,287125,289658,291237,292914,294487,295985,296794,297994,299972,302154,304679,305752,307684,309240,312505,316049,319221,321967,324368,327011,329174,331993,334205,337478,339593,342317,344108,345920,346954,349289,352615,356658,360232,362662,365581,367504,369831,372005,374701,377677,381668,385133,387593,388614,388998,389960,390890,392540,394485,395604,396823,397683,400923,403794,407666,410563,414338,416997,419968,423839,428924,435356,442505,450859,457992,466626,476021,488301,501953,518318
395031,51,"Rochester, NY",Msa,NY,126473,126667,126905,127132,127316,127600,127704,127886,127987,128173,128312,128595,128874,129052,129159,129098,129191,129269,129530,129639,129764,129898,130336,130618,130750,130496,130283,130303,130382,130810,131406,132239,132959,133398,133586,133660,134053,135814,138204,140362,141878,142155,142035,141981,142387,143477,144186,145406,146154,145675,144335,143473,143600,144552,145084,144961,144623,144145,144362,144325,144618,144936,145501,145502,145170,144982,145836,147115,148320,149118,149860,150659,151592,152630,153509,154402,155100,155846,155901,156105,156242,156708,157239,157813,158534,159557,160617,161974,163079,163959,164893,165997,167598,169367,171213,173310,175445,177602,180096,182774,186171,190054
394640,52,"Grand Rapids, MI",Msa,MI,126828,127888,129681,130906,131875,132883,133983,134996,135741,136597,137626,138814,139819,140690,141152,141540,142328,143117,143988,144383,145132,145910,146759,147345,148102,149094,150470,151895,152895,153833,154455,155399,156032,156878,157970,159444,160660,161405,161826,162387,163315,164496,166082,167648,169496,170937,172264,173234,174396,175585,177299,179250,181069,182312,183164,184200,185233,186507,187413,188534,189813,191696,192936,193869,194957,196665,198436,200158,201148,202327,203245,205022,206248,207306,208310,209630,211529,212953,213747,213371,213579,214283,216080,217451,219066,220469,222270,224541,225267,225729,226323,228767,231583,234095,236244,238598,241386,244713,248324,251915,256946,262878
395167,53,"Tucson, AZ",Msa,AZ,157706,157734,158021,159069,160887,162716,164186,165399,166638,168187,169158,170283,171097,172936,173321,173365,172966,173114,173597,174056,174252,174119,174384,174323,174231,173520,174083,174833,175472,175846,175271,174835,174702,175281,175583,176214,177081,178199,178988,179686,180637,180890,182153,183295,184431,185080,186036,187205,188368,189415,190441,191101,191886,193282,194503,195979,197185,198481,199536,200797,201764,202797,204038,205663,207221,208351,209283,210030,211236,212568,213433,213172,213898,215214,216638,217573,218610,219930,221057,222074,223093,224167,225139,226966,227788,229348,231402,235036,236967,238013,238862,241263,244114,247206,251118,255405,260636,265518,270509,275051,281817,290176
753924,54,"Urban Honolulu, HI",Msa,HI,638749,640319,641788,647086,647640,648347,648134,655014,662128,668989,672816,678368,684785,691845,697298,699583,701617,705793,709544,712862,713830,713869,715257,717069,719918,721385,723414,726710,732114,735981,739813,739723,739625,740779,743525,745059,746400,748275,750703,752695,754253,757250,760556,766807,773379,779563,782668,786590,789392,792188,794505,797394,803526,808091,812465,812675,815535,818674,824339,828425,832560,835873,839409,842647,842732,842866,843331,846950,848093,847869,846187,845469,844922,845692,846368,845490,842854,840503,840208,839570,837775,835551,832848,830919,830381,830949,831182,832637,833677,835861,836000,838625,843271,849739,857958,866688,875582,884560,895331,907550,923368,940157
395169,55,"Tulsa, OK",Msa,OK,121905,122217,122519,123174,123425,123765,123956,124359,124827,125045,125264,125308,125462,125605,125744,125644,125716,125760,126083,126288,126526,127170,127831,128343,128810,129152,129742,129905,130071,130327,130616,130914,131080,130901,130647,130523,130771,131390,131901,132650,133375,134121,134669,135073,135443,135960,136590,137283,137617,137836,138151,138641,139103,139318,139491,139787,140398,140890,141356,141876,142566,142965,143086,143197,143433,143752,144125,144574,144823,145215,145583,145955,146181,146593,147139,147486,147685,147979,148312,148623,149074,149792,150387,150713,151213,152448,153607,154789,155627,156494,157386,158337,159552,160633,161990,163739,165591,167013,168686,170657,173192,175894
394619,56,"Fresno, CA",Msa,CA,163900,165643,167294,169721,172432,175669,178691,181523,184115,187038,189185,191061,193671,195610,197987,198418,199632,199783,199367,199320,199375,200295,200862,201415,202011,202798,202881,203889,204578,206109,207532,208756,209914,210256,211342,212746,214027,214675,215483,216421,217458,218509,219060,220220,221774,224071,225819,227333,228254,230015,232015,233701,234361,235033,237133,239361,240977,242290,243423,245011,247248,249206,250112,251346,254225,256948,258121,257455,257367,257788,259497,260598,261482,262308,263687,264504,264569,265536,265920,266660,266387,267446,268145,268884,269808,271417,273763,276410,277752,278020,278979,281600,285638,288801,292140,296257,300837,305598,310441,316059,323715,332781
395238,57,"Worcester, MA",Msa,MA,226977,229353,230790,230686,230361,231259,233300,235701,237635,239540,240297,240710,240751,241451,243204,245024,246283,246390,246165,245744,245191,244939,245982,247538,248685,247639,246052,245347,246066,247149,248366,249435,250621,251259,250926,250681,251300,254857,257681,259557,259338,259558,259588,259779,260703,262755,265385,267656,268858,268210,268753,270056,272874,274905,276984,279443,281840,283411,283859,283713,285148,288039,289599,290626,290781,292567,294241,295131,295394,294612,295033,296619,297455,297392,296903,298034,300144,302367,303589,304054,303756,304065,304588,306031,308207,310467,312974,314873,316789,318126,320360,323840,328712,334184,339516,344073,348609,353891,360105,366772,373777,381648
394415,58,"Stamford, CT",Msa,CT,454006,454071,456266,458909,462843,465362,466592,467384,469089,469771,471201,473364,477297,480757,481251,481028,478434,478637,478112,478594,478332,479022,479320,479641,476027,474239,473614,475806,477890,479580,482086,483806,484356,483884,482258,481752,483446,486139,488614,487827,486767,484680,482741,480018,478183,477610,479723,482051,485490,484587,483947,483273,485854,486497,487209,488341,489741,491146,492080,491757,490350,490357,491019,492031,490031,491545,493307,495591,496201,495206,493985,494008,493065,493941,493590,495333,497046,495633,492494,488504,486018,485428,484698,484762,485892,487042,488076,490133,491001,494227,497369,503069,509391,515826,523448,531152,539860,548740,559589,569840,583243,597243
